jurisdictionId,state,printedPathwayIn,drawnPathwayIn,classification
"ks-douglas-douglas-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-edwards-edwards-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-elk-elk-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-ellis-hays","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-ellis-ellis-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-ellsworth-ellsworth-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-finney-garden-city","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-finney-finney-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-ford-dodge-city","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-ford-ford-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-franklin-franklin-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-geary-geary-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-gove-gove-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-graham-graham-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-grant-grant-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-gray-gray-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-greeley-greeley-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-greenwood-greenwood-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-hamilton-hamilton-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-harper-harper-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-harvey-harvey-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-haskell-haskell-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-hodgeman-hodgeman-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-jackson-jackson-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-jefferson-jefferson-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-jewell-jewell-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-johnson-leawood","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-johnson-lenexa","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-johnson-olathe","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-johnson-overland-park","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-johnson-shawnee","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-johnson-johnson-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-kearny-kearny-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-kingman-kingman-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-kiowa-kiowa-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-labette-labette-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-lane-lane-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-leavenworth-leavenworth","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-leavenworth-leavenworth-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-lincoln-lincoln-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-linn-linn-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-logan-logan-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-lyon-emporia","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-lyon-lyon-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-marion-marion-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-marshall-marshall-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-mcpherson-mcpherson-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-meade-meade-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-miami-miami-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-mitchell-mitchell-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-montgomery-montgomery-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-morris-morris-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-morton-morton-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-nemaha-nemaha-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-neosho-neosho-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-ness-ness-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-norton-norton-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-osage-osage-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-osborne-osborne-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-ottawa-ottawa-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-pawnee-pawnee-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-phillips-phillips-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-pottawatomie-pottawatomie-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-pratt-pratt-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-rawlins-rawlins-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-reno-reno-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-republic-republic-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-rice-rice-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-riley-manhattan","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-riley-riley-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-rooks-rooks-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-rush-rush-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-russell-russell-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-saline-saline-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-scott-scott-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-sedgwick-sedgwick-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-seward-seward-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-shawnee-topeka","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-shawnee-shawnee-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-sheridan-sheridan-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-sherman-sherman-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-smith-smith-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-stafford-stafford-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-stanton-stanton-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-stevens-stevens-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-sumner-sumner-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-thomas-thomas-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-trego-trego-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-wabaunsee-wabaunsee-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-wallace-wallace-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-washington-washington-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-wichita-wichita-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-wilson-wilson-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-woodson-woodson-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-wyandotte-kansas-city","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ks-wyandotte-wyandotte-county","KS","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-adair-adair-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-allen-allen-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-anderson-anderson-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-ballard-ballard-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-barren-barren-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-bath-bath-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-bell-bell-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-boone-florence","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-boone-boone-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-bourbon-bourbon-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-boyd-ashland","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-boyd-boyd-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-boyle-danville","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-boyle-boyle-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-bracken-bracken-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-breathitt-breathitt-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-breckinridge-breckinridge-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-bullitt-bullitt-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-butler-butler-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-caldwell-caldwell-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-calloway-calloway-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-campbell-campbell-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-carlisle-carlisle-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-carroll-carroll-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-carter-carter-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-casey-casey-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-christian-hopkinsville","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-christian-christian-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-clark-clark-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-clay-clay-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-clinton-clinton-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-crittenden-crittenden-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-cumberland-cumberland-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-daviess-owensboro","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-daviess-daviess-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-edmonson-edmonson-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-elliott-elliott-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-estill-estill-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-fayette-lexington","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-fayette-fayette-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-fleming-fleming-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-floyd-floyd-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-franklin-frankfort","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-franklin-franklin-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-fulton-fulton-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-gallatin-gallatin-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-garrard-garrard-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-grant-grant-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-graves-graves-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-grayson-grayson-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-green-green-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-greenup-greenup-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-hancock-hancock-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-hardin-elizabethtown","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-hardin-hardin-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-harlan-harlan-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-harrison-harrison-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-hart-hart-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-henderson-henderson","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-henderson-henderson-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-henry-henry-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-hickman-hickman-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-hopkins-hopkins-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-jackson-jackson-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-jefferson-jefferson-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-jessamine-nicholasville","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-jessamine-jessamine-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-johnson-johnson-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-kenton-covington","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-kenton-kenton-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-knott-knott-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-knox-knox-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-larue-larue-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-laurel-laurel-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-lawrence-lawrence-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-lee-lee-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-leslie-leslie-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-letcher-letcher-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-lewis-lewis-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-lincoln-lincoln-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-livingston-livingston-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-logan-logan-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-lyon-lyon-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-madison-richmond","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-madison-madison-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-magoffin-magoffin-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-marion-marion-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-marshall-marshall-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-martin-martin-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-mason-mason-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-mccracken-paducah","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-mccracken-mccracken-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-mccreary-mccreary-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-mclean-mclean-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-meade-meade-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-menifee-menifee-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-mercer-mercer-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-metcalfe-metcalfe-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-monroe-monroe-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-montgomery-montgomery-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-morgan-morgan-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-muhlenberg-muhlenberg-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-nelson-nelson-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-nicholas-nicholas-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-ohio-ohio-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-oldham-oldham-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-owen-owen-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-owsley-owsley-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-pendleton-pendleton-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-perry-perry-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-pike-pikeville","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-pike-pike-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-powell-powell-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-pulaski-somerset","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-pulaski-pulaski-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-robertson-robertson-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
"ky-rockcastle-rockcastle-county","KY","36","36","SAME_VALUE_DIFFERENT_SOURCE"
